最近の夢が津波の夢で寝るのが怖い、だからあまり寝たくない。どうすれば寝れるかな？,医療・福祉・健康相談
避難者だけでなく避難者のために毎日動いている人達にも、ボランティアでマッサージをしていただけませんか？その方達も被災者の一人で精神的にも身体的にも限界が来ている方も多いと思いますので、お願いします。,医療・福祉・健康相談
@needgoods0311 【足りません！】注射器、針、点滴のルート、テープ類 #311sppt / 福島県いわき市平 松村総合病院 0246-23 -2161まで #311sppt,医療・福祉・健康相談
本日、川内村と葛尾村で一時立入が行われました。川内村２８世帯４３名、葛尾村１７世帯２７名。除染の必要のある方及び気分の悪くなった方はおらず、無事終了できました。,医療・福祉・健康相談
昨日、一昨日の大熊町、浪江町への一時立入りについては、除染が必要な方はいらっしゃいませんでした。本日は、楢葉町、富岡町、大熊町、双葉町への一時立入りが行われています。,医療・福祉・健康相談
東京電力株式会社福島第一原子力発電所における高濃度の放射性物質を含むたまり水の処理設備及び貯蔵施設の設置について http://bit.ly/lFBIM2 詳しくは経済産業省HPへ,医療・福祉・健康相談
被災１３市町村から県内外に避難している方々に向けて、国からの情報提供として「ふれあいニュースレター」を配信。【第２９号：７月号】富岡町、飯舘村「本格除染」公募開始、浪江町本庁舎で帰町を支える職員の決意、農地除染の取組等をお知らせします。http://tinyurl.com/7cnnyvw ,医療・福祉・健康相談
被災１３市町村から県内外に避難している方々に向けて、国からの情報提供として「ふれあいニュースレター【電子版 1115】」を配信。食品中の放射性物質について、よりよく理解していただくための広報、グループ補助金６次公募を開始等お知らせします。　http://tinyurl.com/7cnnyvw ,医療・福祉・健康相談
【お知らせ】＜除染＞環境省は、放射性物質に汚染された土壌などの効果的な除染の方法を具体的かつ分かりやすく紹介する「除染関係ガイドライン」を公開しました。詳細はこちら⇒ http://twme.jp/pmo/00E3,医療・福祉・健康相談
「除染に関する緊急実施基本方針」基づき、除染に必要となる技術情報を継続的に提供。今般、事故発生後に行われた学校や農地などでの除染の取組から得られた知見をもとに、除染を行っていく際に必要となる有効な技術を整理した「除染技術カタログ」を公表⇒http://tinyurl.com/8ywulrp ,医療・福祉・健康相談
